TraderName,SampleSize,FirstCapital,LastCapital,Interest,ShortFailFlag,Long TradeCount,Long WinCount,Long LoseCount,Long WinRate,Long LoseRate,Long P/L,Long Profit,Long Loss,Long Cost,Long ProfitFactor,Short TradeCount,Short WinCount,Short LoseCount,Short WinRate,Short LoseRate,Short P/L,Short Profit,Short Loss,Short Cost,Short ProfitFactor,TradeCount,WinCount,LoseCount,WinRate,LoseRate,P/L,Profit,Loss,Cost,ProfitFactor,MaximalDrawdown,DrawdownFactor,ConsecutiveWinCount,ConsecutiveLoseCount
ControlChartBrain(96 25 55 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 40 10 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 40 10 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 40 25 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 40 55 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 40 55 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 10 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 25 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 25 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 40 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 40 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 55 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 55 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 55 10 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(24 40 10 30),371503,2.5E7,2.5270138395970296E7,0.010805535838811942,OK,7006,3388,3618,48.359,51.641,71962.581,302627.262,-230664.681,0.000,1.312,6924,3351,3573,48.397,51.603,62980.094,326469.979,-263489.885,0.000,1.239,13930,6739,7191,48.378,51.622,134942.675,629097.241,-494154.566,0.000,1.273,17912.215,7.5335559424184595,14,14
ControlChartBrain(96 40 40 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(96 40 25 50),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(72 10 40 30),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(72 55 25 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(96 40 40 30),369252,2.5E7,2.5152970828108005E7,0.0061188331243202665,OK,3630,1682,1948,46.336,53.664,28558.962,157448.300,-128889.339,0.000,1.222,3610,1750,1860,48.476,51.524,47934.452,171748.420,-123813.968,0.000,1.387,7240,3432,3808,47.403,52.597,76493.414,329196.720,-252703.306,0.000,1.303,9218.775,8.297568248039143,14,14
ControlChartBrain(24 55 25 30),371503,2.5E7,2.5270138395970296E7,0.010805535838811942,OK,7006,3388,3618,48.359,51.641,71962.581,302627.262,-230664.681,0.000,1.312,6924,3351,3573,48.397,51.603,62980.094,326469.979,-263489.885,0.000,1.239,13930,6739,7191,48.378,51.622,134942.675,629097.241,-494154.566,0.000,1.273,17912.215,7.5335559424184595,14,14
ControlChartBrain(24 55 25 50),371503,2.5E7,2.5270138395970296E7,0.010805535838811942,OK,7006,3388,3618,48.359,51.641,71962.581,302627.262,-230664.681,0.000,1.312,6924,3351,3573,48.397,51.603,62980.094,326469.979,-263489.885,0.000,1.239,13930,6739,7191,48.378,51.622,134942.675,629097.241,-494154.566,0.000,1.273,17912.215,7.5335559424184595,14,14
ControlChartBrain(48 25 10 50),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(24 55 40 30),371503,2.5E7,2.5270138395970296E7,0.010805535838811942,OK,7006,3388,3618,48.359,51.641,71962.581,302627.262,-230664.681,0.000,1.312,6924,3351,3573,48.397,51.603,62980.094,326469.979,-263489.885,0.000,1.239,13930,6739,7191,48.378,51.622,134942.675,629097.241,-494154.566,0.000,1.273,17912.215,7.5335559424184595,14,14
ControlChartBrain(48 25 25 30),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(48 10 55 30),371503,2.5E7,2.5192100197675455E7,0.0076840079070181755,OK,5463,2601,2862,47.611,52.389,54688.328,241981.279,-187292.952,0.000,1.292,5444,2624,2820,48.200,51.800,41235.639,252124.908,-210889.269,0.000,1.196,10907,5225,5682,47.905,52.095,95923.967,494106.187,-398182.220,0.000,1.241,18190.701,5.273241840663266,14,14
ControlChartBrain(48 25 55 50),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(48 25 25 50),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(48 25 40 30),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(48 25 40 50),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(48 25 55 30),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(72 10 40 50),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(72 40 10 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 10 25 30),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(72 10 25 50),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(72 25 40 50),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 10 55 50),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(72 25 55 50),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 55 10 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 55 10 50),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 40 55 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 25 10 50),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 25 55 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 25 40 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 25 25 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 25 25 50),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(72 25 10 30),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(48 55 10 50),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(72 40 55 50),371119,2.5E7,2.517685818198694E7,0.007074327279477544,OK,4264,2073,2191,48.616,51.384,54453.636,195717.654,-141264.019,0.000,1.385,4241,2020,2221,47.630,52.370,33983.605,187628.351,-153644.746,0.000,1.221,8505,4093,4412,48.125,51.875,88437.241,383346.005,-294908.764,0.000,1.300,18546.156,4.7684942979328895,14,14
ControlChartBrain(48 40 25 50),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(24 40 25 30),371503,2.5E7,2.5270138395970296E7,0.010805535838811942,OK,7006,3388,3618,48.359,51.641,71962.581,302627.262,-230664.681,0.000,1.312,6924,3351,3573,48.397,51.603,62980.094,326469.979,-263489.885,0.000,1.239,13930,6739,7191,48.378,51.622,134942.675,629097.241,-494154.566,0.000,1.273,17912.215,7.5335559424184595,14,14
ControlChartBrain(48 40 25 30),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(24 40 10 50),371503,2.5E7,2.5270138395970296E7,0.010805535838811942,OK,7006,3388,3618,48.359,51.641,71962.581,302627.262,-230664.681,0.000,1.312,6924,3351,3573,48.397,51.603,62980.094,326469.979,-263489.885,0.000,1.239,13930,6739,7191,48.378,51.622,134942.675,629097.241,-494154.566,0.000,1.273,17912.215,7.5335559424184595,14,14
ControlChartBrain(72 10 10 50),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(48 55 55 50),371503,2.5E7,2.5201719731235955E7,0.008068789249438213,OK,5463,2601,2862,47.611,52.389,59482.530,246846.576,-187364.046,0.000,1.317,5444,2624,2820,48.200,51.800,41251.155,252220.607,-210969.452,0.000,1.196,10907,5225,5682,47.905,52.095,100733.685,499067.184,-398333.498,0.000,1.253,18197.648,5.5355333013011805,14,14
ControlChartBrain(72 10 55 30),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(72 10 10 30),371119,2.5E7,2.5167247689844422E7,0.006689907593776967,OK,4264,2073,2191,48.616,51.384,49661.151,190871.641,-141210.490,0.000,1.352,4241,2020,2221,47.630,52.370,33970.841,187557.233,-153586.392,0.000,1.221,8505,4093,4412,48.125,51.875,83631.992,378428.874,-294796.882,0.000,1.284,18539.077,4.511119529811685,14,14
ControlChartBrain(48 10 55 50),371503,2.5E7,2.5192100197675455E7,0.0076840079070181755,OK,5463,2601,2862,47.611,52.389,54688.328,241981.279,-187292.952,0.000,1.292,5444,2624,2820,48.200,51.800,41235.639,252124.908,-210889.269,0.000,1.196,10907,5225,5682,47.905,52.095,95923.967,494106.187,-398182.220,0.000,1.241,18190.701,5.273241840663266,14,14
